rn,skillscoremean_X1,skillscoremean_X2,skillscoremean_X3,skillscoremean_total,absrelmean_X1,absrelmean_X2,absrelmean_X3,absrelmean_total,absmean_X1,absmean_X2,absmean_X3,absmean_total,abssd_X1,abssd_X2,abssd_X3,abssd_total,h_X_1,h_X_2,h_X_3,h_X_1_2,h_X_1_3,h_X_2_3,h_X_1_2_3,comp_time,true_model,fitted_model,variables,notes,X_dim,X_GenHyp,beta.scale,rho,lambda,omega,sd_noise,nTrain,nTest,w_threshold,n_threshold,this.seed,run_indicator,run_date_time
copula,0.837343442530361,0.849280897663561,0.875367288722216,0.853997209638713,0.0544318313837531,0.0885292400089231,0.0693265296386351,0.0707625336771038,0.25939283577423,0.24518854735943,0.202574804508598,0.235718729214086,0.343105105848364,0.363249506122385,0.264746030013969,0.326280764517733,,,,,,,,9.67400000000634,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0,1,0.5,0.1,2000,100,1,1000,1241,P1Njl,2019-01-19T02:23:33.692109Z
empirical_sigma.01,0.757884125744276,0.716263082759353,0.774152985033894,0.749433397845841,0.399323682549134,0.242977327025414,0.256324359278512,0.299541789617687,0.154620057761897,0.188916235825084,0.165493375545462,0.169676556377481,0.180704368819107,0.233518777124476,0.159070649258907,0.193522216588631,0.1,0.1,0.1,0.1,0.1,0.1,,4.68900000000576,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0,1,0.5,0.1,2000,100,1,1000,1243,S5ItH,2019-01-19T03:48:28.648925Z
empirical_AIC_each_k,0.628408598536451,0.579160649682331,0.67802541360658,0.628531553941788,0.576975416026499,0.335969366908868,0.215124317453352,0.376023033462907,0.237305728650544,0.280201063443776,0.235932545533524,0.251146445875948,0.311993114947618,0.358991342797569,0.263314168688483,0.313498198420878,0.0412728010162771,0.0412728010162771,0.0412728010162771,0.0629506663904348,0.0629506663904348,0.0629506663904348,,3130.168,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0,1,0.5,0.1,2000,100,1,1000,1243,S5ItH,2019-01-19T03:48:28.648925Z
empirical_AIC_full,0.618481784691682,0.593699420482553,0.678156712806175,0.630112639326803,0.590509862300673,0.300060351970623,0.201415898128438,0.363995370799911,0.243645191252029,0.270520934823882,0.23583633373391,0.250000819936607,0.306347983361013,0.365938459766082,0.259722491817857,0.312999171701034,0.234328018950559,0.0290807994793033,0.0490107393201975,0.0637984642299084,0.0670390466754958,0.0592322164210793,,2681.524,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0,1,0.5,0.1,2000,100,1,1000,1243,S5ItH,2019-01-19T03:48:28.648925Z
empirical_independence,0,0,0,0,1.12965389403181,0.77559631561271,0.840191975059537,0.915147394901352,0.638620074942242,0.665814789496913,0.732767601866684,0.679067488768613,0.611222058543288,0.689371354228314,0.683313519922735,0.661224297350456,Inf,Inf,Inf,Inf,Inf,Inf,Inf,5.05200000000332,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0,1,0.5,0.1,2000,100,1,1000,1243,S5ItH,2019-01-19T03:48:28.648925Z
Gaussian,0.521599324980796,0.545120876798892,0.650711407170678,0.572477202983455,0.546957262640077,0.568757987396903,0.395359829298048,0.503691693111676,0.305516274933183,0.302865247660686,0.255947364526931,0.288109629040267,0.386983400704364,0.272249287462553,0.322890544086558,0.330403584144168,,,,,,,,4.4320000000007,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0,1,0.5,0.1,2000,100,1,1000,1243,S5ItH,2019-01-19T03:48:28.648925Z
copula,0.38810268825806,0.398328165246985,0.466925042933599,0.417785298812881,0.484633138252547,0.715679237210066,0.43556827394302,0.545293549801878,0.390769907081594,0.4006020060023,0.390620057904732,0.393997323662875,0.464229087219577,0.380200367374081,0.403812539957198,0.416209894006252,,,,,,,,9.9539999999979,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0,1,0.5,0.1,2000,100,1,1000,1243,S5ItH,2019-01-19T03:48:28.648925Z
empirical_sigma.01,0.814177880273445,0.792911416871014,0.830893999248506,0.812661098797655,0.107247127650953,0.365595126238209,0.106191751161097,0.193011335016753,0.281962856001637,0.251735854307856,0.224699078829678,0.25279926304639,0.557522654298313,0.390651120399311,0.357229547012526,0.442999617217961,0.1,0.1,0.1,0.1,0.1,0.1,,5.92699999999604,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0,1,0.5,0.1,2000,100,1,1000,1242,lcH3L,2019-01-19T03:57:52.086427Z
empirical_AIC_each_k,0.714483360537441,0.647966921326798,0.714033678461343,0.692161320108527,0.206410759126302,0.538746873019429,0.191958310507443,0.312371980884391,0.433237373555525,0.427929664037666,0.379976870959617,0.41371463618427,0.826242083291307,0.549857995967859,0.598641962730247,0.667366289793785,0.0394678432732972,0.0394678432732972,0.0394678432732972,0.0511492035111589,0.0511492035111589,0.0511492035111589,,3181.529,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0,1,0.5,0.1,2000,100,1,1000,1242,lcH3L,2019-01-19T03:57:52.086427Z
empirical_AIC_full,0.691982133441928,0.664999430847736,0.718041975682264,0.691674513323976,0.201433075838815,0.583594409744741,0.164773505961995,0.316600330515184,0.46738029617813,0.407225029960425,0.374650858344961,0.416418728161172,0.871108247613377,0.549820941215277,0.619195352662531,0.692655289413008,0.0230486447409884,0.0476968493454891,0.0919440343817686,0.0503227934771612,0.0530923807704429,0.05115937813773,,2902.608,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0,1,0.5,0.1,2000,100,1,1000,1242,lcH3L,2019-01-19T03:57:52.086427Z
empirical_independence,0,0,0,0,0.751292034467804,1.95671262256387,1.24567623307683,1.31789363003617,1.51738047341489,1.21559503910972,1.32874692696375,1.35390747982945,1.3525355748672,1.10537657169799,1.27535518577379,1.25074560956851,Inf,Inf,Inf,Inf,Inf,Inf,Inf,4.86299999999756,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0,1,0.5,0.1,2000,100,1,1000,1242,lcH3L,2019-01-19T03:57:52.086427Z
Gaussian,0.888838483951558,0.835634221224816,0.894002720538584,0.872825141904986,0.079806853721343,0.231896661375867,0.136839405052192,0.149514306716467,0.168674313847101,0.19980222527852,0.140843559350873,0.169773366158831,0.186184317400362,0.227549901814397,0.195871337419321,0.204711168838444,,,,,,,,4.25400000000082,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0,1,0.5,0.1,2000,100,1,1000,1242,lcH3L,2019-01-19T03:57:52.086427Z
copula,0.747911737143715,0.71605928433754,0.757410185398887,0.74046040229338,0.150823845919274,0.253848432213469,0.287718117591434,0.230796798574726,0.382513807635206,0.34515692536055,0.322340470663935,0.35000373455323,0.404205646573061,0.373158922463159,0.336098751008016,0.371781343108151,,,,,,,,9.47200000000157,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0,1,0.5,0.1,2000,100,1,1000,1242,lcH3L,2019-01-19T03:57:52.086427Z
empirical_sigma.01,0.852742698576429,0.812243120061561,0.847222636179935,0.837402818272642,0.0501825896666498,0.0624843635783924,0.0418661754058151,0.0515110428836191,0.254269764158909,0.265007359936318,0.232845630932618,0.250707585009282,0.429220388057901,0.3890139495922,0.403091079609987,0.406304905081162,0.1,0.1,0.1,0.1,0.1,0.1,,5.02000000000408,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0,1,0.5,0.1,2000,100,1,1000,1242,9g78f,2019-01-19T04:16:03.563744Z
empirical_AIC_each_k,0.668483482970489,0.622588392746631,0.586935316185487,0.626002397300869,0.209419857788973,0.115166207694271,0.117640643341464,0.14740890294157,0.572430879725357,0.532693415444115,0.629545532884371,0.578223276017948,0.714440857732745,1.00244181976846,1.00545112897686,0.915442641064786,0.0105756586523436,0.0105756586523436,0.0105756586523436,0.0460123232534681,0.0460123232534681,0.0460123232534681,,2676.247,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0,1,0.5,0.1,2000,100,1,1000,1242,9g78f,2019-01-19T04:16:03.563744Z
empirical_AIC_full,0.668469334670523,0.61424765895725,0.597351609604391,0.626689534410721,0.210174279007586,0.116424424984668,0.112852554229752,0.146483752740669,0.572455309650806,0.544465851384573,0.613670220256511,0.576863793763963,0.713000831137377,1.00591287683042,0.996388172957364,0.912623082585893,0.0105947678912912,0.00954536469161087,0.0110302843266348,0.0519798775208765,0.0459574659741508,0.0419555374498218,,3167.45200000001,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0,1,0.5,0.1,2000,100,1,1000,1242,9g78f,2019-01-19T04:16:03.563744Z
empirical_independence,0,0,0,0,0.84370642837246,0.403723186418888,0.375281564873684,0.540903726555011,1.72670395084538,1.41143887788936,1.5240846229475,1.55407581722741,1.48307293639214,1.20662094030843,1.43092321009946,1.38034411098564,Inf,Inf,Inf,Inf,Inf,Inf,Inf,4.36200000000099,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0,1,0.5,0.1,2000,100,1,1000,1242,9g78f,2019-01-19T04:16:03.563744Z
Gaussian,0.927419645811454,0.892373832581826,0.942716155919044,0.920836544770775,0.0344217908613423,0.0331039587380872,0.0178440654163073,0.0284566050052456,0.125324784331119,0.15190775697224,0.0873054259071067,0.121512655736822,0.114556545936803,0.139802577228339,0.0961119145897036,0.120748691995216,,,,,,,,3.7809999999954,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0,1,0.5,0.1,2000,100,1,1000,1242,9g78f,2019-01-19T04:16:03.563744Z
copula,0.864718634261331,0.855139372590205,0.880804174145236,0.866887393665591,0.0539785495719876,0.0493817532200635,0.0319190335555259,0.045093112115859,0.233590868696718,0.204461921401631,0.181664525304774,0.206572438467708,0.264088372025335,0.230702602358956,0.200245332730749,0.233333241481183,,,,,,,,9.18400000000111,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0,1,0.5,0.1,2000,100,1,1000,1242,9g78f,2019-01-19T04:16:03.563744Z
empirical_sigma.01,0.638700298543176,0.657071217666745,0.700706153122025,0.665492556443982,0.130650136381047,0.322295724567918,0.383094527120242,0.278680129356402,0.289101882662411,0.273015048657162,0.281141681144689,0.281086204154754,0.534342308817119,0.349574539089327,0.696948788875449,0.543940920170158,0.1,0.1,0.1,0.1,0.1,0.1,,4.75699999999779,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0,1,0.5,0.1,2000,100,1,1000,1244,IhtA6,2019-01-19T05:25:53.801227Z
empirical_AIC_each_k,0.434610396928464,0.541016371397549,0.542566226489075,0.50606433160503,0.244204222853921,0.725083485649882,0.509518745581689,0.492935484695164,0.45240889496076,0.365409508187518,0.429690424439809,0.415836275862696,0.704637812354071,0.484914253220289,0.802645049377747,0.67596302023191,0.0236410697630576,0.0236410697630576,0.0236410697630576,0.0822121308362061,0.0822121308362061,0.0822121308362061,,2997.235,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0,1,0.5,0.1,2000,100,1,1000,1244,IhtA6,2019-01-19T05:25:53.801227Z
empirical_AIC_full,0.484762337517109,0.61496157304399,0.657181672089713,0.585635194216937,0.228214419777636,0.463603845767125,0.371457590141854,0.354425285228872,0.412278719417055,0.306539696537097,0.322026403286549,0.346948273080234,0.62858136072256,0.380137462824712,0.759592729682369,0.609829229679566,0.0247585055261393,0.17526370412689,0.0833353125729092,0.100303144891052,0.0719652451346138,0.0739324516554879,,2083.939,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0,1,0.5,0.1,2000,100,1,1000,1244,IhtA6,2019-01-19T05:25:53.801227Z
empirical_independence,0,0,0,0,0.508488778097652,1.1837013466241,1.3891653008807,1.02711847520082,0.800171938965633,0.796127542283251,0.939350020314027,0.84521650052097,0.750992740780777,0.863909650110534,1.14949496380698,0.935843622319087,Inf,Inf,Inf,Inf,Inf,Inf,Inf,3.50300000000425,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0,1,0.5,0.1,2000,100,1,1000,1244,IhtA6,2019-01-19T05:25:53.801227Z
Gaussian,0.680313411019521,0.643004772022668,0.655041708226234,0.659453297089475,0.176041291540847,0.538176114920283,0.592258553474302,0.435491986645144,0.255804237765819,0.284213733456442,0.324036578385179,0.28801818320248,0.325319659037397,0.34614300055984,0.370932781335511,0.347930399334536,,,,,,,,3.16500000000087,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0,1,0.5,0.1,2000,100,1,1000,1244,IhtA6,2019-01-19T05:25:53.801227Z
copula,0.487924738088226,0.437370674695239,0.413871712814704,0.446389041866056,0.263189652204138,0.696587680514065,0.886997449124711,0.615591593947638,0.409748255220278,0.447924701971363,0.550579618474134,0.469417525221925,0.442595477564879,0.562585587627603,0.722634868125368,0.588308088491766,,,,,,,,8.46799999999348,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0,1,0.5,0.1,2000,100,1,1000,1244,IhtA6,2019-01-19T05:25:53.801227Z
empirical_sigma.01,0.821441318810977,0.826856608286151,0.851003110214809,0.833100345770646,0.26075763313447,0.222521509369351,0.0942606254673397,0.192513255990387,0.195343761371901,0.209241880613325,0.200293250593094,0.201626297526107,0.21261415006968,0.293880084482404,0.267834957878426,0.259515906068165,0.1,0.1,0.1,0.1,0.1,0.1,,4.68499999999767,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0,1,0.5,0.1,2000,100,1,1000,1243,IlP9P,2019-01-19T05:39:50.372237Z
empirical_AIC_each_k,0.666080900128244,0.659904561559847,0.723360974152007,0.683115478613366,0.3700814081882,0.544229757021582,0.28402994899582,0.399447038068534,0.365308550267665,0.411001589046145,0.3718797741878,0.382729971167203,0.369755455195855,0.678497908046584,0.579828818929414,0.55625590358555,0.0117465710048906,0.0117465710048906,0.0117465710048906,0.0526181984330782,0.0526181984330782,0.0526181984330782,,2902.58,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0,1,0.5,0.1,2000,100,1,1000,1243,IlP9P,2019-01-19T05:39:50.372237Z
empirical_AIC_full,0.681008027423964,0.695190758160702,0.76967311042366,0.715290632002775,0.369274680227991,0.568087408048101,0.172961932344091,0.370108006873394,0.348978225844309,0.368358609355319,0.309623385285099,0.342320073494909,0.366506782967025,0.617867520016524,0.500982215454987,0.504558278111429,0.0111291183018109,0.0153294932622687,0.0459445483872611,0.0531398875217483,0.0574907211332751,0.0459478936103129,,2411.438,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0,1,0.5,0.1,2000,100,1,1000,1243,IlP9P,2019-01-19T05:39:50.372237Z
empirical_independence,0,0,0,0,2.03685958643391,1.17227859050038,0.956718246759062,1.38861880789778,1.09400315947175,1.20848897865612,1.34427806433984,1.21559006748924,0.981093082815176,1.16137815887904,1.20534281627119,1.12108801523101,Inf,Inf,Inf,Inf,Inf,Inf,Inf,2.93400000000111,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0,1,0.5,0.1,2000,100,1,1000,1243,IlP9P,2019-01-19T05:39:50.372237Z
Gaussian,0.781559440169078,0.833134325387789,0.905327088341279,0.840006951299382,0.37315502522467,0.336616758117883,0.124391458903828,0.278054414082127,0.238974662611807,0.201655328684875,0.127266718430003,0.189298903242228,0.241825900811424,0.173721064028867,0.163213331874624,0.200844993145819,,,,,,,,2.56399999999849,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0,1,0.5,0.1,2000,100,1,1000,1243,IlP9P,2019-01-19T05:39:50.372237Z
copula,0.722942872913014,0.732966987756347,0.793530296243574,0.749813385637645,0.416604004613957,0.403845317354861,0.23067994635164,0.350376422773486,0.303101372387329,0.322706452233799,0.277552693710509,0.301120172777212,0.370559048099898,0.319825371094939,0.309299235995114,0.333693693913329,,,,,,,,6.40499999999884,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0,1,0.5,0.1,2000,100,1,1000,1243,IlP9P,2019-01-19T05:39:50.372237Z
empirical_sigma.01,0.787148281857787,0.825870024763084,0.84276095136424,0.818593085995037,0.11535766300474,0.0840223704509521,0.059256505794883,0.0862121797501916,0.267748643081268,0.240776794790307,0.245987440776544,0.251504292882706,0.300163125647694,0.278035644445944,0.305404415108474,0.294018539874093,0.1,0.1,0.1,0.1,0.1,0.1,,4.15400000000227,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0,1,0.5,0.1,2000,100,1,1000,1243,Nuy6W,2019-01-19T05:53:58.275352Z
empirical_AIC_each_k,0.678278735414481,0.698552739454517,0.74474185839225,0.707191111087083,0.125746303612917,0.172699689584969,0.109007184124652,0.13581772577418,0.404696907288336,0.416823726608285,0.399330176163295,0.406950270019972,0.572208614925645,0.552177801132299,0.657238913224925,0.593668877398069,0.0171298715372362,0.0171298715372362,0.0171298715372362,0.0465698020421576,0.0465698020421576,0.0465698020421576,,2867.649,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0,1,0.5,0.1,2000,100,1,1000,1243,Nuy6W,2019-01-19T05:53:58.275352Z
empirical_AIC_full,0.660810687103514,0.701052484437647,0.745375206765768,0.702412792768977,0.133063847286912,0.167807563733072,0.101853739461923,0.134241716827302,0.426670167703431,0.413367224739424,0.398339355200732,0.412792249214529,0.597799329565444,0.52251590117648,0.663577322369687,0.595528590659728,0.0135589607238495,0.0154535779283647,0.0224463861733932,0.046540519990483,0.0498254306564028,0.0418162750061127,,2316.256,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0,1,0.5,0.1,2000,100,1,1000,1243,Nuy6W,2019-01-19T05:53:58.275352Z
empirical_independence,0,0,0,0,0.470418874536221,0.56187958296026,0.488082701867235,0.506793719787905,1.25791158943042,1.38274179653855,1.56441700017129,1.40169012871342,1.08551902172065,1.27443045416459,1.33720184163616,1.23930046938194,Inf,Inf,Inf,Inf,Inf,Inf,Inf,2.91100000000006,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0,1,0.5,0.1,2000,100,1,1000,1243,Nuy6W,2019-01-19T05:53:58.275352Z
Gaussian,0.839381263343173,0.875514180856792,0.949626538565914,0.888173994255293,0.0739632620156192,0.0738306627273932,0.0240920682856392,0.0572953310095505,0.202044170320295,0.172131745205652,0.0788050994249563,0.150993671650301,0.168571547085894,0.156516734690448,0.0652881772513868,0.147293076140248,,,,,,,,3.1140000000014,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0,1,0.5,0.1,2000,100,1,1000,1243,Nuy6W,2019-01-19T05:53:58.275352Z
copula,0.822045663197509,0.855692477121146,0.893009938086923,0.856916026135193,0.0768976301292761,0.0855288638052003,0.0518377374684925,0.0714214104676563,0.223850822653258,0.199540043439535,0.167377071706197,0.196922645932997,0.224487855381635,0.1965307327142,0.172986244226874,0.199798269136442,,,,,,,,6.73599999999715,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0,1,0.5,0.1,2000,100,1,1000,1243,Nuy6W,2019-01-19T05:53:58.275352Z
empirical_sigma.01,0.81048292423756,0.721631797559312,0.74656163251898,0.759558784771951,0.210157794058281,0.697427059770444,0.248707616918063,0.385430823582263,0.262444332125204,0.373999735354773,0.403864344631304,0.34676947070376,0.410743980374976,1.00108937150606,1.12685109526983,0.901019329787355,0.1,0.1,0.1,0.1,0.1,0.1,,2.96099999999569,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0,1,0.5,0.1,2000,100,1,1000,1244,OIq3P,2019-01-19T07:08:47.811299Z
empirical_AIC_each_k,0.741022689594209,0.624600722697667,0.639072525837373,0.668231979376416,0.255792709519831,1.53874611987638,0.456556900015197,0.750365243137135,0.358633262947905,0.504365186585421,0.575152607164098,0.479383685565808,0.422610659377964,1.13433666278634,1.28723960541994,1.02076412614563,0.0152764815332853,0.0152764815332853,0.0152764815332853,0.062131006007125,0.062131006007125,0.062131006007125,,2048.918,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0,1,0.5,0.1,2000,100,1,1000,1244,OIq3P,2019-01-19T07:08:47.811299Z
empirical_AIC_full,0.755041172147937,0.650750049153459,0.620026920162099,0.675272713821165,0.245788413576952,1.66047294755674,0.471991994818707,0.792751118650798,0.339220388005525,0.469232434035295,0.605502554295631,0.471318458778817,0.494714281106381,1.06973425249794,1.26103982903969,0.999157122069381,0.133034238471347,0.0813022542348355,0.0107841193807151,0.0619706724811644,0.0581642458954839,0.0727406492979375,,1642.034,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0,1,0.5,0.1,2000,100,1,1000,1244,OIq3P,2019-01-19T07:08:47.811299Z
empirical_independence,0,0,0,0,1.14751086397429,2.74508800827682,2.16633347017784,2.01964411414298,1.3848057282932,1.34354330730163,1.59354066491748,1.44062990017077,1.20385325235329,1.29178436047045,1.70266315789017,1.41572450340001,Inf,Inf,Inf,Inf,Inf,Inf,Inf,2.88900000000285,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0,1,0.5,0.1,2000,100,1,1000,1244,OIq3P,2019-01-19T07:08:47.811299Z
Gaussian,0.901236254270639,0.844261397602816,0.841421800846064,0.86230648423984,0.0860547095634754,0.594965618364116,0.306550353172683,0.329190227033425,0.136768600833712,0.209241556939247,0.252700808921179,0.199570322231379,0.119743848979938,0.224766171264359,0.28992781211973,0.227159152867807,,,,,,,,2.67599999999948,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0,1,0.5,0.1,2000,100,1,1000,1244,OIq3P,2019-01-19T07:08:47.811299Z
copula,0.774541043889897,0.725260956409241,0.716321251806205,0.738707750701781,0.197605850313232,0.394009909397699,0.255161047745981,0.282258935818971,0.312216853916276,0.369123803270817,0.452053621019699,0.377798092735597,0.321127480101176,0.798388755122453,0.824973805957156,0.688366778382942,,,,,,,,6.71899999999732,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0,1,0.5,0.1,2000,100,1,1000,1244,OIq3P,2019-01-19T07:08:47.811299Z
empirical_sigma.01,0.799585766605734,0.768119141586284,0.75538811128013,0.774364339824049,0.0484684405363171,0.0704994026384243,0.0705404054112654,0.0631694161953356,0.309925890542514,0.346581753582155,0.435527791282907,0.364011811802525,0.620930235023516,1.14244144404362,1.52413178382401,1.15401162859144,0.1,0.1,0.1,0.1,0.1,0.1,,3.03199999999924,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0,1,0.5,0.1,2000,100,1,1000,1244,i5Uy8,2019-01-19T07:20:45.639444Z
empirical_AIC_each_k,0.622940835639256,0.62986022222528,0.577904747760456,0.610235268541664,0.123451819572274,0.1363900292685,0.200143937611931,0.153328595484235,0.583094300851504,0.553231060680272,0.751534252406746,0.629286537979507,1.07157361788451,1.22377986481907,1.79333200807316,1.39590778661029,0.0109312143328675,0.0109312143328675,0.0109312143328675,0.0559099509337665,0.0559099509337665,0.0559099509337665,,2124.21,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0,1,0.5,0.1,2000,100,1,1000,1244,i5Uy8,2019-01-19T07:20:45.639444Z
empirical_AIC_full,0.690701315058884,0.612416552691795,0.604640545777738,0.635919471176139,0.0827365575044179,0.132325468919498,0.196087912438155,0.13704997962069,0.478307696766343,0.579303318723393,0.703931565883248,0.587180860457661,0.885947118525302,1.23709609456292,1.7420365737371,1.33414718068786,0.0598938373776651,0.0100984721504332,0.00884520573513482,0.0610480643989715,0.0537615894765812,0.0542081472035207,,1941.914,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0,1,0.5,0.1,2000,100,1,1000,1244,i5Uy8,2019-01-19T07:20:45.639444Z
empirical_independence,0,0,0,0,0.461949633065521,0.588748002545218,0.696456412135727,0.582384682582155,1.54642654512871,1.49465443570074,1.78048496972963,1.60718865018636,1.33672107068228,1.42144211341756,1.87485550795043,1.56204647033682,Inf,Inf,Inf,Inf,Inf,Inf,Inf,2.82500000000437,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0,1,0.5,0.1,2000,100,1,1000,1244,i5Uy8,2019-01-19T07:20:45.639444Z
Gaussian,0.918822415572084,0.851395866955358,0.840060091800728,0.870092791442723,0.0328434791200498,0.070476951629901,0.0909572707300051,0.064759233826652,0.125535171428757,0.222111826618637,0.284770602608741,0.210805866885378,0.119280281747688,0.274348800346231,0.381830010448266,0.286721762181599,,,,,,,,2.4629999999961,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0,1,0.5,0.1,2000,100,1,1000,1244,i5Uy8,2019-01-19T07:20:45.639444Z
